Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
50,50,2025-02-03,,SAC,L,114,116,,43,94,.457,12,40,.300,31,54,.574,.521,16,16,1.000,11,25,36,28,5,8,8,16,45,92,.489,10,24,.417,35,68,.515,.543,16,20,.800,11,36,47,23,7,6,12,16
51,51,2025-02-05,,CHI,W,127,108,,42,98,.429,20,47,.426,22,51,.431,.531,23,28,.821,23,36,59,27,6,8,11,15,40,83,.482,12,36,.333,28,47,.596,.554,16,22,.727,6,28,34,25,9,5,11,22
52,52,2025-02-06,,HOU,W,127,114,,45,94,.479,16,39,.410,29,55,.527,.564,21,24,.875,18,29,47,23,5,6,13,21,41,84,.488,12,31,.387,29,53,.547,.560,20,28,.714,12,27,39,26,12,7,12,18
53,53,2025-02-08,,POR,W,114,98,,43,82,.524,10,28,.357,33,54,.611,.585,18,28,.643,8,35,43,23,8,2,14,18,37,92,.402,7,35,.200,30,57,.526,.440,17,22,.773,16,29,45,18,11,6,17,24
54,54,2025-02-10,@,CLE,L,107,128,,36,90,.400,12,39,.308,24,51,.471,.467,23,30,.767,15,26,41,17,10,6,16,19,48,94,.511,17,43,.395,31,51,.608,.601,15,20,.750,14,35,49,27,10,5,17,24
55,55,2025-02-12,,MIL,L,101,103,,39,103,.379,10,44,.227,29,59,.492,.427,13,15,.867,15,44,59,27,4,6,14,13,39,88,.443,12,30,.400,27,58,.466,.511,13,16,.813,6,42,48,24,7,1,13,15
56,56,2025-02-13,,OKC,W,116,101,,42,99,.424,12,46,.261,30,53,.566,.485,20,22,.909,20,34,54,28,5,2,10,17,37,88,.420,7,29,.241,30,59,.508,.460,20,24,.833,12,37,49,25,4,7,10,17
57,57,2025-02-21,@,HOU,L,115,121,,41,92,.446,11,38,.289,30,54,.556,.505,22,26,.846,7,28,35,22,10,6,9,22,42,84,.500,13,26,.500,29,58,.500,.577,24,32,.750,9,39,48,18,5,6,20,25
58,58,2025-02-23,,OKC,L,123,130,,39,89,.438,18,45,.400,21,44,.477,.539,27,28,.964,15,29,44,23,6,5,13,22,48,86,.558,19,35,.543,29,51,.569,.669,15,20,.750,7,30,37,32,9,8,13,22
59,59,2025-02-24,@,OKC,W,131,128,OT,44,97,.454,9,32,.281,35,65,.538,.500,34,39,.872,11,43,54,29,6,5,13,23,45,106,.425,15,49,.306,30,57,.526,.495,23,29,.793,16,37,53,27,10,8,11,30
60,60,2025-02-27,@,LAL,L,102,111,,35,84,.417,12,41,.293,23,43,.535,.488,20,26,.769,10,31,41,25,9,3,12,29,34,82,.415,11,41,.268,23,41,.561,.482,32,46,.696,16,36,52,21,7,2,13,18
61,61,2025-02-28,@,UTA,L,116,117,,44,101,.436,20,52,.385,24,49,.490,.535,8,14,.571,11,29,40,35,17,4,7,13,47,92,.511,14,35,.400,33,57,.579,.587,9,14,.643,15,45,60,35,3,4,20,13
62,62,2025-03-02,@,PHO,W,116,98,,39,92,.424,21,52,.404,18,40,.450,.538,17,21,.810,5,30,35,28,18,2,8,17,35,80,.438,13,42,.310,22,38,.579,.519,15,19,.789,10,47,57,24,2,7,22,16
63,63,2025-03-04,,PHI,W,126,112,,46,81,.568,18,40,.450,28,41,.683,.679,16,17,.941,7,30,37,29,7,5,19,21,42,86,.488,9,32,.281,33,54,.611,.541,19,27,.704,12,24,36,22,10,2,13,16
64,64,2025-03-05,@,CHO,W,125,110,,44,90,.489,21,49,.429,23,41,.561,.606,16,22,.727,10,33,43,27,9,3,6,17,42,95,.442,12,42,.286,30,53,.566,.505,14,18,.778,20,37,57,26,3,2,15,18
