Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
14,14,2024-11-19,@,BRK,L,115,116,,38,82,.463,20,37,.541,18,45,.400,.585,19,22,.864,13,31,44,25,6,8,23,20,42,85,.494,18,41,.439,24,44,.545,.600,14,19,.737,10,26,36,31,8,8,15,19
15,15,2024-11-21,,DET,W,123,121,OT,44,93,.473,20,44,.455,24,49,.490,.581,15,21,.714,11,32,43,23,12,5,16,22,42,99,.424,17,48,.354,25,51,.490,.510,20,25,.800,21,35,56,30,8,3,19,23
16,16,2024-11-23,@,MIL,L,119,125,,41,100,.410,19,47,.404,22,53,.415,.505,18,21,.857,14,34,48,22,6,5,10,21,43,89,.483,18,37,.486,25,52,.481,.584,21,26,.808,10,41,51,20,3,9,14,22
17,17,2024-11-25,,ORL,L,84,95,,31,75,.413,7,32,.219,24,43,.558,.460,15,19,.789,13,39,52,14,6,5,27,20,37,94,.394,12,46,.261,25,48,.521,.457,9,17,.529,13,26,39,21,12,6,8,21
18,18,2024-11-27,,MIA,L,94,98,,37,98,.378,17,51,.333,20,47,.426,.464,3,8,.375,16,27,43,22,10,5,13,19,33,73,.452,14,37,.378,19,36,.528,.548,18,22,.818,4,40,44,21,6,5,22,9
19,19,2024-11-29,,NYK,L,98,99,,36,89,.404,15,47,.319,21,42,.500,.489,11,15,.733,14,25,39,25,8,6,15,19,36,81,.444,12,32,.375,24,49,.490,.519,15,19,.789,12,32,44,20,7,5,21,19
20,20,2024-11-30,,ATL,L,104,107,,35,94,.372,18,48,.375,17,46,.370,.468,16,19,.842,18,27,45,23,13,6,15,23,38,78,.487,10,33,.303,28,45,.622,.551,21,27,.778,14,35,49,27,8,7,22,15
21,21,2024-12-03,,PHI,L,104,110,,34,77,.442,13,34,.382,21,43,.488,.526,23,28,.821,15,32,47,22,5,3,19,17,38,82,.463,16,40,.400,22,42,.524,.561,18,20,.900,8,23,31,26,9,3,12,22
22,22,2024-12-05,@,NYK,L,101,125,,40,89,.449,15,39,.385,25,50,.500,.534,6,10,.600,10,30,40,27,3,4,11,22,41,76,.539,18,33,.545,23,43,.535,.658,25,32,.781,6,37,43,29,7,4,9,13
23,23,2024-12-07,,CLE,L,102,116,,37,86,.430,11,39,.282,26,47,.553,.494,17,19,.895,10,27,37,21,6,5,11,27,42,84,.500,14,38,.368,28,46,.609,.583,18,24,.750,14,33,47,28,6,6,12,20
24,24,2024-12-08,@,IND,W,113,109,,40,78,.513,14,29,.483,26,49,.531,.603,19,26,.731,10,35,45,24,11,3,25,18,42,82,.512,12,36,.333,30,46,.652,.585,13,15,.867,3,26,29,23,9,7,17,19
25,25,2024-12-13,@,CHI,L,95,109,,35,98,.357,8,46,.174,27,52,.519,.398,17,21,.810,17,37,54,22,7,5,17,20,37,93,.398,14,51,.275,23,42,.548,.473,21,25,.840,14,38,52,27,12,11,16,19
26,26,2024-12-16,,PHI,L,108,121,,42,83,.506,12,38,.316,30,45,.667,.578,12,21,.571,9,29,38,30,12,8,20,27,41,80,.513,16,38,.421,25,42,.595,.613,23,30,.767,9,33,42,21,14,4,20,20
