Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
60,60,2025-02-25,,CLE,L,82,122,,33,90,.367,5,28,.179,28,62,.452,.394,11,14,.786,12,23,35,21,7,8,12,14,45,80,.563,19,32,.594,26,48,.542,.681,13,16,.813,9,38,47,25,5,5,12,13
61,61,2025-02-27,,GSW,L,115,121,,45,89,.506,11,28,.393,34,61,.557,.567,14,18,.778,15,31,46,23,9,4,18,25,36,79,.456,19,45,.422,17,34,.500,.576,30,34,.882,11,27,38,26,8,7,14,18
62,62,2025-03-02,,TOR,L,102,104,,30,67,.448,7,21,.333,23,46,.500,.500,35,42,.833,7,28,35,17,3,5,14,26,37,80,.463,7,22,.318,30,58,.517,.506,23,30,.767,12,28,40,22,8,4,15,33
63,63,2025-03-04,,TOR,L,113,114,,40,83,.482,15,36,.417,25,47,.532,.572,18,23,.783,7,28,35,28,12,5,14,27,38,80,.475,12,30,.400,26,50,.520,.550,26,35,.743,13,35,48,28,7,8,20,25
64,64,2025-03-06,,CHI,L,123,125,,40,87,.460,9,33,.273,31,54,.574,.511,34,40,.850,9,24,33,26,10,5,12,21,43,86,.500,15,40,.375,28,46,.609,.587,24,30,.800,13,35,48,25,5,7,19,31
65,65,2025-03-08,@,MIL,W,111,109,,42,82,.512,12,32,.375,30,50,.600,.585,15,19,.789,5,29,34,19,5,5,10,24,41,75,.547,11,23,.478,30,52,.577,.620,16,23,.696,4,34,38,17,8,4,13,18
66,66,2025-03-10,@,HOU,L,84,97,,28,86,.326,8,32,.250,20,54,.370,.372,20,24,.833,13,29,42,15,10,5,9,19,35,89,.393,16,43,.372,19,46,.413,.483,11,18,.611,20,43,63,20,4,4,20,18
67,67,2025-03-13,@,NOP,W,113,93,,43,83,.518,13,33,.394,30,50,.600,.596,14,18,.778,8,31,39,25,7,7,11,20,35,79,.443,7,25,.280,28,54,.519,.487,16,21,.762,11,29,40,23,3,4,13,16
68,68,2025-03-14,@,MIN,L,111,118,,40,89,.449,12,28,.429,28,61,.459,.517,19,22,.864,6,25,31,18,9,5,11,22,42,80,.525,14,33,.424,28,47,.596,.613,20,28,.714,6,39,45,26,8,6,16,21
69,69,2025-03-16,@,CLE,W,108,103,,34,81,.420,13,31,.419,21,50,.420,.500,27,34,.794,13,34,47,21,11,3,18,20,40,96,.417,10,40,.250,30,56,.536,.469,13,20,.650,16,32,48,21,7,1,14,22
70,70,2025-03-19,,HOU,L,108,116,,41,92,.446,9,35,.257,32,57,.561,.495,17,20,.850,14,27,41,23,7,4,12,20,38,81,.469,11,35,.314,27,46,.587,.537,29,32,.906,12,34,46,18,10,5,16,18
71,71,2025-03-21,@,WAS,W,120,105,,46,96,.479,17,42,.405,29,54,.537,.568,11,13,.846,13,42,55,25,9,8,13,17,37,87,.425,17,39,.436,20,48,.417,.523,14,19,.737,8,33,41,23,11,4,15,10
72,72,2025-03-24,,LAL,W,118,106,,42,85,.494,15,40,.375,27,45,.600,.582,19,23,.826,12,31,43,25,6,4,9,18,37,80,.463,10,32,.313,27,48,.563,.525,22,28,.786,11,28,39,19,7,1,11,20
73,73,2025-03-25,@,CHO,W,111,104,,41,90,.456,13,42,.310,28,48,.583,.528,16,19,.842,13,37,50,22,5,4,11,21,37,88,.420,14,34,.412,23,54,.426,.500,16,21,.762,8,30,38,26,4,3,11,22
74,74,2025-03-27,,DAL,L,92,101,,34,80,.425,5,30,.167,29,50,.580,.456,19,24,.792,10,34,44,14,5,5,17,20,37,78,.474,11,22,.500,26,56,.464,.545,16,22,.727,5,35,40,21,10,1,15,17
75,75,2025-03-29,,SAC,W,121,91,,44,89,.494,18,39,.462,26,50,.520,.596,15,24,.625,13,36,49,31,10,2,14,18,34,81,.420,7,28,.250,27,53,.509,.463,16,20,.800,9,32,41,17,6,6,16,21
76,76,2025-03-31,,LAC,L,87,96,,30,76,.395,7,26,.269,23,50,.460,.441,20,22,.909,6,26,32,18,10,4,15,17,36,82,.439,8,31,.258,28,51,.549,.488,16,19,.842,11,36,47,18,12,5,16,19
77,77,2025-04-01,@,SAS,W,116,105,,43,90,.478,18,47,.383,25,43,.581,.578,12,12,1.000,10,31,41,28,12,7,13,15,40,81,.494,13,32,.406,27,49,.551,.574,12,17,.706,9,29,38,24,7,4,17,14
78,78,2025-04-03,@,WAS,W,109,97,,38,82,.463,11,30,.367,27,52,.519,.530,22,25,.880,13,34,47,27,7,8,12,12,38,85,.447,12,30,.400,26,55,.473,.518,9,11,.818,8,30,38,16,4,3,13,20
79,79,2025-04-08,,ATL,W,119,112,,42,84,.500,14,34,.412,28,50,.560,.583,21,31,.677,13,30,43,23,13,6,14,20,40,88,.455,14,41,.341,26,47,.553,.534,18,22,.818,14,27,41,25,7,6,18,26
80,80,2025-04-09,,BOS,W,96,76,,37,91,.407,16,45,.356,21,46,.457,.495,6,8,.750,12,37,49,23,5,3,10,9,32,82,.390,7,40,.175,25,42,.595,.433,5,6,.833,9,34,43,20,5,5,16,11
81,81,2025-04-11,@,IND,W,129,115,,49,85,.576,13,32,.406,36,53,.679,.653,18,21,.857,8,27,35,32,14,11,20,28,40,89,.449,12,29,.414,28,60,.467,.517,23,35,.657,17,27,44,24,8,7,20,19
82,82,2025-04-13,@,ATL,L,105,117,,40,88,.455,15,35,.429,25,53,.472,.540,10,15,.667,12,31,43,25,11,5,15,8,47,88,.534,17,40,.425,30,48,.625,.631,6,10,.600,9,35,44,32,8,2,16,15
