Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
51,51,2025-02-04,,IND,W,112,89,,41,92,.446,14,37,.378,27,55,.491,.522,16,17,.941,16,35,51,23,8,4,19,17,34,81,.420,5,24,.208,29,57,.509,.451,16,21,.762,14,25,39,25,11,6,19,19
52,52,2025-02-06,,SAC,W,108,102,,39,90,.433,16,40,.400,23,50,.460,.522,14,18,.778,10,37,47,25,5,7,13,18,37,88,.420,10,30,.333,27,58,.466,.477,18,22,.818,11,36,47,21,8,6,11,20
53,53,2025-02-08,@,MIN,L,98,114,,37,92,.402,7,35,.200,30,57,.526,.440,17,22,.773,16,29,45,18,11,6,17,24,43,82,.524,10,28,.357,33,54,.611,.585,18,28,.643,8,35,43,23,8,2,14,18
54,54,2025-02-10,@,DEN,L,117,146,,40,88,.455,15,37,.405,25,51,.490,.540,22,26,.846,10,23,33,25,4,4,16,20,60,91,.659,8,25,.320,52,66,.788,.703,18,20,.900,6,32,38,44,12,2,10,23
55,55,2025-02-12,@,DEN,L,121,132,,43,94,.457,14,38,.368,29,56,.518,.532,21,29,.724,14,31,45,27,7,6,12,19,49,96,.510,15,38,.395,34,58,.586,.589,19,24,.792,12,37,49,26,9,7,14,20
56,56,2025-02-20,,LAL,L,102,110,,38,86,.442,12,37,.324,26,49,.531,.512,14,21,.667,6,27,33,27,16,7,17,24,39,82,.476,9,32,.281,30,50,.600,.530,23,25,.920,11,37,48,20,7,6,24,17
57,57,2025-02-22,,CHO,W,141,88,,51,87,.586,20,43,.465,31,44,.705,.701,19,27,.704,11,46,57,37,11,7,19,22,34,98,.347,5,32,.156,29,66,.439,.372,15,21,.714,12,25,37,19,12,7,17,21
58,58,2025-02-24,@,UTA,W,114,112,,41,98,.418,14,44,.318,27,54,.500,.490,18,24,.750,16,35,51,26,7,6,13,16,39,98,.398,18,44,.409,21,54,.389,.490,16,19,.842,11,34,45,24,7,2,15,18
59,59,2025-02-26,@,WAS,W,129,121,,45,101,.446,12,37,.324,33,64,.516,.505,27,35,.771,17,29,46,27,11,4,17,28,43,83,.518,12,36,.333,31,47,.660,.590,23,33,.697,7,34,41,25,9,8,19,26
60,60,2025-02-28,@,BRK,W,121,102,,45,78,.577,15,36,.417,30,42,.714,.673,16,27,.593,9,27,36,31,11,4,22,20,36,87,.414,7,29,.241,29,58,.500,.454,23,27,.852,21,24,45,20,13,2,21,23
