Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
53,53,2025-02-11,,TOR,L,103,106,,37,91,.407,9,38,.237,28,53,.528,.456,20,24,.833,14,32,46,22,10,2,14,18,38,82,.463,11,33,.333,27,49,.551,.530,19,23,.826,10,39,49,23,8,4,19,20
54,54,2025-02-12,@,BRK,L,96,100,,35,81,.432,8,33,.242,27,48,.563,.481,18,22,.818,9,29,38,25,10,9,15,15,40,85,.471,8,30,.267,32,55,.582,.518,12,15,.800,16,34,50,23,13,7,18,18
55,55,2025-02-20,,BOS,L,104,124,,40,93,.430,8,39,.205,32,54,.593,.473,16,17,.941,10,34,44,23,7,0,10,17,43,89,.483,24,54,.444,19,35,.543,.618,14,15,.933,11,38,49,33,3,6,11,16
56,56,2025-02-22,,BRK,L,103,105,,36,85,.424,10,39,.256,26,46,.565,.482,21,24,.875,15,28,43,21,8,5,13,15,41,81,.506,7,28,.250,34,53,.642,.549,16,19,.842,9,30,39,27,10,8,16,19
57,57,2025-02-24,,CHI,L,110,142,,37,95,.389,10,40,.250,27,55,.491,.442,26,29,.897,15,32,47,19,11,5,17,23,45,89,.506,18,40,.450,27,49,.551,.607,34,36,.944,10,34,44,32,11,6,15,19
58,58,2025-02-26,@,NYK,L,105,110,,39,88,.443,11,34,.324,28,54,.519,.506,16,20,.800,9,26,35,21,13,6,13,19,40,77,.519,7,19,.368,33,58,.569,.565,23,29,.793,7,36,43,22,6,8,16,15
59,59,2025-03-01,,GSW,W,126,119,,45,85,.529,19,33,.576,26,52,.500,.641,17,28,.607,10,30,40,27,8,3,14,19,46,100,.460,12,42,.286,34,58,.586,.520,15,19,.789,18,31,49,33,7,4,15,19
60,60,2025-03-03,,POR,L,102,119,,41,95,.432,11,35,.314,30,60,.500,.489,9,13,.692,14,29,43,27,6,3,8,15,48,99,.485,11,35,.314,37,64,.578,.540,12,19,.632,22,39,61,26,6,6,11,13
61,61,2025-03-04,@,MIN,L,112,126,,42,86,.488,9,32,.281,33,54,.611,.541,19,27,.704,12,24,36,22,10,2,13,16,46,81,.568,18,40,.450,28,41,.683,.679,16,17,.941,7,30,37,29,7,5,19,21
62,62,2025-03-06,@,BOS,L,105,123,,40,95,.421,15,39,.385,25,56,.446,.500,10,12,.833,18,27,45,29,6,5,16,15,46,91,.505,19,48,.396,27,43,.628,.610,12,13,.923,16,30,46,32,8,6,11,16
63,63,2025-03-09,,UTA,W,126,122,,43,96,.448,16,47,.340,27,49,.551,.531,24,25,.960,14,36,50,27,11,9,18,23,39,93,.419,18,46,.391,21,47,.447,.516,26,31,.839,10,34,44,25,12,4,18,21
64,64,2025-03-10,@,ATL,L,123,132,,46,91,.505,16,42,.381,30,49,.612,.593,15,20,.750,6,25,31,29,8,3,11,15,53,98,.541,15,37,.405,38,61,.623,.617,11,14,.786,14,34,48,34,4,6,15,18
65,65,2025-03-12,@,TOR,L,105,118,,41,96,.427,7,35,.200,34,61,.557,.464,16,22,.727,10,30,40,19,13,11,9,20,44,100,.440,16,40,.400,28,60,.467,.520,14,18,.778,17,42,59,33,7,5,22,17
66,66,2025-03-14,,IND,L,100,112,,37,82,.451,11,38,.289,26,44,.591,.518,15,22,.682,11,32,43,13,7,9,16,19,44,89,.494,10,35,.286,34,54,.630,.551,14,18,.778,12,33,45,31,6,4,11,17
67,67,2025-03-16,@,DAL,W,130,125,,48,92,.522,14,36,.389,34,56,.607,.598,20,24,.833,9,30,39,21,13,3,11,21,46,87,.529,10,34,.294,36,53,.679,.586,23,30,.767,10,35,45,26,4,3,15,19
68,68,2025-03-17,@,HOU,L,137,144,OT,48,95,.505,24,49,.490,24,46,.522,.632,17,25,.680,8,27,35,21,8,4,16,20,51,107,.477,22,53,.415,29,54,.537,.579,20,24,.833,23,35,58,35,8,5,15,27
69,69,2025-03-19,@,OKC,L,100,133,,35,95,.368,18,57,.316,17,38,.447,.463,12,16,.750,12,29,41,24,8,3,12,15,47,90,.522,24,52,.462,23,38,.605,.656,15,20,.750,11,44,55,36,10,5,14,12
70,70,2025-03-21,@,SAS,L,120,128,,46,81,.568,14,37,.378,32,44,.727,.654,14,20,.700,5,27,32,30,10,4,20,15,47,89,.528,19,39,.487,28,50,.560,.635,15,18,.833,9,25,34,36,11,5,15,14
71,71,2025-03-23,@,ATL,L,119,132,,40,91,.440,11,34,.324,29,57,.509,.500,28,37,.757,13,24,37,24,8,4,13,18,48,87,.552,17,37,.459,31,50,.620,.649,19,22,.864,10,29,39,35,11,4,17,26
72,72,2025-03-24,@,NOP,L,99,112,,34,87,.391,14,42,.333,20,45,.444,.471,17,19,.895,12,25,37,19,11,6,12,16,43,87,.494,15,35,.429,28,52,.538,.580,11,13,.846,13,38,51,36,11,5,17,17
73,73,2025-03-26,,WAS,L,114,119,,42,98,.429,14,46,.304,28,52,.538,.500,16,20,.800,13,34,47,22,7,5,5,15,48,95,.505,18,44,.409,30,51,.588,.600,5,12,.417,13,36,49,30,3,6,11,12
74,74,2025-03-29,,MIA,L,95,118,,38,76,.500,13,32,.406,25,44,.568,.586,6,14,.429,6,31,37,28,7,7,18,15,44,93,.473,20,43,.465,24,50,.480,.581,10,13,.769,16,31,47,33,12,4,11,13
75,75,2025-03-30,,TOR,L,109,127,,42,89,.472,8,29,.276,34,60,.567,.517,17,19,.895,8,38,46,25,6,10,18,12,49,103,.476,17,38,.447,32,65,.492,.558,12,18,.667,13,33,46,32,10,4,11,13
76,76,2025-04-01,@,NYK,L,91,105,,34,81,.420,6,31,.194,28,50,.560,.457,17,22,.773,13,29,42,23,11,5,20,21,36,85,.424,12,31,.387,24,54,.444,.494,21,26,.808,14,30,44,23,10,4,19,18
77,77,2025-04-03,,MIL,L,113,126,,43,89,.483,12,39,.308,31,50,.620,.551,15,19,.789,11,29,40,30,8,4,15,18,46,82,.561,16,31,.516,30,51,.588,.659,18,27,.667,8,32,40,32,7,7,11,14
78,78,2025-04-05,,MIN,L,109,114,,44,91,.484,12,35,.343,32,56,.571,.549,9,15,.600,11,23,34,26,9,4,11,23,41,81,.506,11,34,.324,30,47,.638,.574,21,29,.724,14,33,47,22,5,7,15,15
79,79,2025-04-07,@,MIA,L,105,117,,38,88,.432,12,38,.316,26,50,.520,.500,17,25,.680,14,31,45,20,7,4,13,14,45,89,.506,16,36,.444,29,53,.547,.596,11,15,.733,10,37,47,26,7,6,13,17
80,80,2025-04-09,@,WAS,W,122,103,,39,91,.429,16,50,.320,23,41,.561,.516,28,38,.737,18,37,55,20,10,8,17,20,34,87,.391,10,33,.303,24,54,.444,.448,25,30,.833,13,34,47,22,9,2,17,25
81,81,2025-04-11,,ATL,L,110,124,,43,97,.443,12,35,.343,31,62,.500,.505,12,15,.800,14,31,45,29,6,6,15,17,45,94,.479,16,42,.381,29,52,.558,.564,18,24,.750,18,35,53,28,9,5,15,15
82,82,2025-04-13,,CHI,L,102,122,,36,94,.383,12,44,.273,24,50,.480,.447,18,21,.857,10,38,48,20,7,6,15,15,47,103,.456,13,40,.325,34,63,.540,.519,15,20,.750,15,44,59,29,10,4,13,17
