Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
54,54,2025-02-12,@,TOR,W,131,108,,48,99,.485,18,53,.340,30,46,.652,.576,17,20,.850,13,40,53,34,11,4,13,19,42,91,.462,10,29,.345,32,62,.516,.516,14,21,.667,9,30,39,26,7,5,15,14
55,55,2025-02-20,@,BRK,W,110,97,,40,94,.426,11,39,.282,29,55,.527,.484,19,27,.704,17,35,52,19,8,5,17,20,38,95,.400,10,38,.263,28,57,.491,.453,11,19,.579,14,31,45,25,7,10,16,23
56,56,2025-02-21,,NYK,W,142,105,,56,92,.609,19,37,.514,37,55,.673,.712,11,15,.733,11,36,47,38,12,2,15,15,42,89,.472,10,28,.357,32,61,.525,.528,11,18,.611,9,23,32,25,8,3,17,12
57,57,2025-02-23,,MEM,W,129,123,,46,99,.465,13,47,.277,33,52,.635,.530,24,35,.686,22,35,57,25,5,5,14,25,42,92,.457,15,39,.385,27,53,.509,.538,24,31,.774,12,25,37,28,8,5,14,26
58,58,2025-02-25,@,ORL,W,122,82,,45,80,.563,19,32,.594,26,48,.542,.681,13,16,.813,9,38,47,25,5,5,12,13,33,90,.367,5,28,.179,28,62,.452,.394,11,14,.786,12,23,35,21,7,8,12,14
59,59,2025-02-28,@,BOS,W,123,116,,45,94,.479,17,39,.436,28,55,.509,.569,16,19,.842,14,30,44,23,4,3,8,14,43,89,.483,17,39,.436,26,50,.520,.579,13,17,.765,14,26,40,20,5,5,11,19
60,60,2025-03-02,,POR,W,133,129,OT,42,97,.433,19,46,.413,23,51,.451,.531,30,35,.857,13,34,47,27,12,5,15,27,42,96,.438,14,40,.350,28,56,.500,.510,31,35,.886,13,33,46,25,8,1,20,26
61,61,2025-03-04,@,CHI,W,139,117,,46,98,.469,17,48,.354,29,50,.580,.556,30,33,.909,11,42,53,27,4,4,9,14,47,106,.443,11,44,.250,36,62,.581,.495,12,17,.706,10,40,50,32,6,6,7,21
62,62,2025-03-05,,MIA,W,112,107,,41,87,.471,14,40,.350,27,47,.574,.552,16,22,.727,10,37,47,26,7,4,13,19,36,83,.434,13,36,.361,23,47,.489,.512,22,25,.880,9,33,42,29,7,2,14,19
63,63,2025-03-07,@,CHO,W,118,117,,32,76,.421,11,34,.324,21,42,.500,.493,43,51,.843,9,36,45,16,7,4,14,19,44,92,.478,13,37,.351,31,55,.564,.549,16,21,.762,10,33,43,29,7,3,12,33
64,64,2025-03-09,@,MIL,W,112,100,,39,88,.443,19,47,.404,20,41,.488,.551,15,19,.789,13,31,44,25,11,2,15,15,39,91,.429,9,31,.290,30,60,.500,.478,13,18,.722,15,35,50,17,9,2,18,15
65,65,2025-03-11,,BRK,W,109,104,,39,89,.438,10,42,.238,29,47,.617,.494,21,25,.840,12,36,48,23,7,4,15,10,39,84,.464,16,44,.364,23,40,.575,.560,10,14,.714,8,30,38,31,9,3,15,21
66,66,2025-03-14,@,MEM,W,133,124,,44,88,.500,19,51,.373,25,37,.676,.608,26,33,.788,8,35,43,32,9,4,16,17,48,97,.495,11,36,.306,37,61,.607,.552,17,21,.810,10,35,45,25,11,3,14,25
67,67,2025-03-16,,ORL,L,103,108,,40,96,.417,10,40,.250,30,56,.536,.469,13,20,.650,16,32,48,21,7,1,14,22,34,81,.420,13,31,.419,21,50,.420,.500,27,34,.794,13,34,47,21,11,3,18,20
68,68,2025-03-18,@,LAC,L,119,132,,44,90,.489,14,41,.341,30,49,.612,.567,17,26,.654,10,19,29,29,6,0,9,21,46,84,.548,16,35,.457,30,49,.612,.643,24,28,.857,14,35,49,28,7,5,13,26
