Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
60,60,2025-03-03,@,DAL,W,122,98,,47,90,.522,16,34,.471,31,56,.554,.611,12,12,1.000,9,28,37,34,4,4,7,16,35,77,.455,7,26,.269,28,51,.549,.500,21,24,.875,7,30,37,28,5,1,14,13
61,61,2025-03-05,@,DEN,L,110,116,,44,96,.458,11,27,.407,33,69,.478,.516,11,14,.786,14,31,45,22,8,6,12,20,40,87,.460,12,35,.343,28,52,.538,.529,24,30,.800,11,35,46,28,5,8,13,14
62,62,2025-03-07,,SAS,W,127,109,,49,96,.510,17,38,.447,32,58,.552,.599,12,19,.632,16,35,51,31,6,4,8,16,40,87,.460,16,42,.381,24,45,.533,.552,13,23,.565,9,27,36,27,7,4,8,17
63,63,2025-03-09,@,LAC,L,110,111,OT,40,87,.460,9,34,.265,31,53,.585,.511,21,25,.840,8,40,48,27,6,1,8,19,43,81,.531,10,31,.323,33,50,.660,.593,15,25,.600,3,35,38,23,4,5,10,20
64,64,2025-03-10,,NYK,L,104,133,,36,86,.419,10,34,.294,26,52,.500,.477,22,26,.846,14,23,37,18,7,4,18,20,45,84,.536,22,40,.550,23,44,.523,.667,21,26,.808,6,34,40,34,13,1,16,24
65,65,2025-03-13,@,GSW,L,104,130,,37,79,.468,14,37,.378,23,42,.548,.557,16,22,.727,5,25,30,25,7,4,15,15,45,78,.577,22,39,.564,23,39,.590,.718,18,24,.750,7,36,43,35,8,5,16,21
66,66,2025-03-14,@,PHO,L,106,122,,40,81,.494,8,32,.250,32,49,.653,.543,18,20,.900,12,28,40,25,7,1,19,18,41,79,.519,24,43,.558,17,36,.472,.671,16,19,.842,7,27,34,33,12,3,14,15
67,67,2025-03-17,,MEM,W,132,122,,46,88,.523,20,41,.488,26,47,.553,.636,20,30,.667,10,28,38,35,11,7,14,21,44,90,.489,13,30,.433,31,60,.517,.561,21,21,1.000,15,33,48,24,8,7,18,22
68,68,2025-03-19,,CLE,W,123,119,,46,91,.505,16,35,.457,30,56,.536,.593,15,16,.938,14,27,41,28,9,1,13,20,46,84,.548,13,34,.382,33,50,.660,.625,14,18,.778,8,29,37,24,7,1,12,14
69,69,2025-03-20,,CHI,L,116,128,,41,86,.477,15,39,.385,26,47,.553,.564,19,23,.826,9,27,36,27,4,5,12,22,45,86,.523,15,35,.429,30,51,.588,.610,23,26,.885,12,28,40,32,9,2,14,19
70,70,2025-03-22,,MIL,L,108,114,,41,91,.451,9,38,.237,32,53,.604,.500,17,22,.773,14,30,44,21,4,2,8,17,44,84,.524,13,31,.419,31,53,.585,.601,13,20,.650,11,31,42,22,6,3,10,17
71,71,2025-03-24,,BOS,L,95,113,,39,86,.453,8,24,.333,31,62,.500,.500,9,11,.818,8,37,45,23,7,1,15,18,41,90,.456,19,50,.380,22,40,.550,.561,12,20,.600,10,35,45,28,9,4,10,14
72,72,2025-03-25,,OKC,L,105,121,,37,91,.407,23,47,.489,14,44,.318,.533,8,12,.667,5,31,36,32,10,7,11,15,43,82,.524,19,32,.594,24,50,.480,.640,16,20,.800,6,46,52,30,7,6,17,18
73,73,2025-03-27,,POR,W,128,107,,48,74,.649,10,27,.370,38,47,.809,.716,22,27,.815,9,37,46,24,8,3,21,23,35,88,.398,16,50,.320,19,38,.500,.489,21,26,.808,15,17,32,23,11,3,12,20
74,74,2025-03-29,@,ORL,L,91,121,,34,81,.420,7,28,.250,27,53,.509,.463,16,20,.800,9,32,41,17,6,6,16,21,44,89,.494,18,39,.462,26,50,.520,.596,15,24,.625,13,36,49,31,10,2,14,18
75,75,2025-03-31,@,IND,L,109,111,,43,92,.467,12,27,.444,31,65,.477,.533,11,17,.647,6,39,45,22,7,2,12,18,42,90,.467,14,41,.341,28,49,.571,.544,13,13,1.000,6,34,40,28,6,5,13,14
76,76,2025-04-02,@,WAS,L,111,116,,40,95,.421,10,39,.256,30,56,.536,.474,21,28,.750,17,31,48,25,10,3,11,16,43,84,.512,17,43,.395,26,41,.634,.613,13,18,.722,7,34,41,24,6,3,14,21
77,77,2025-04-04,@,CHO,W,125,102,,45,91,.495,16,36,.444,29,55,.527,.582,19,23,.826,10,34,44,26,4,3,8,28,33,83,.398,8,35,.229,25,48,.521,.446,28,34,.824,11,34,45,17,2,2,13,19
78,78,2025-04-06,@,CLE,W,120,113,,44,82,.537,14,33,.424,30,49,.612,.622,18,22,.818,8,31,39,25,10,3,17,14,46,88,.523,10,38,.263,36,50,.720,.580,11,19,.579,13,26,39,31,11,5,16,17
79,79,2025-04-07,@,DET,W,127,117,,47,91,.516,11,27,.407,36,64,.563,.577,22,27,.815,18,32,50,20,5,4,12,21,42,89,.472,13,39,.333,29,50,.580,.545,20,28,.714,13,24,37,30,8,4,9,23
80,80,2025-04-09,,DEN,L,116,124,,43,92,.467,16,36,.444,27,56,.482,.554,14,17,.824,11,29,40,25,2,5,8,22,43,86,.500,13,34,.382,30,52,.577,.576,25,31,.806,12,33,45,30,7,5,7,16
81,81,2025-04-11,,LAC,L,100,101,,37,85,.435,10,31,.323,27,54,.500,.494,16,17,.941,11,32,43,23,5,1,11,18,40,78,.513,7,21,.333,33,57,.579,.558,14,18,.778,7,30,37,19,6,2,12,19
82,82,2025-04-13,,PHO,W,109,98,,46,88,.523,14,34,.412,32,54,.593,.602,3,3,1.000,10,33,43,31,6,4,13,7,40,84,.476,15,44,.341,25,40,.625,.565,3,6,.500,9,28,37,28,6,1,13,9
