Rk,Gtm,Date,,Opp_team,Rslt,Tm_PTS,Opp_PTS,OT,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_2P,opp_2PA,opp_2P%,opp_eFG%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_DRB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF
51,51,2025-02-06,,IND,L,112,119,,41,88,.466,17,40,.425,24,48,.500,.563,13,18,.722,11,37,48,25,5,4,19,16,43,95,.453,13,39,.333,30,56,.536,.521,20,24,.833,12,34,46,31,13,3,8,14
52,52,2025-02-08,,UTA,W,130,110,,51,88,.580,11,26,.423,40,62,.645,.642,17,21,.810,8,29,37,36,8,2,15,20,39,83,.470,17,43,.395,22,40,.550,.572,15,18,.833,12,26,38,26,7,4,20,21
53,53,2025-02-12,,MEM,W,128,114,,47,93,.505,13,35,.371,34,58,.586,.575,21,22,.955,13,33,46,29,17,2,17,15,44,89,.494,18,36,.500,26,53,.491,.596,8,15,.533,9,31,40,24,5,4,22,21
54,54,2025-02-13,@,UTA,W,120,116,OT,39,94,.415,14,38,.368,25,56,.446,.489,28,36,.778,13,30,43,22,16,5,12,22,38,78,.487,18,45,.400,20,33,.606,.603,22,26,.846,9,38,47,23,7,1,26,25
55,55,2025-02-20,@,MIL,L,110,116,,41,88,.466,12,30,.400,29,58,.500,.534,16,19,.842,11,32,43,28,14,7,14,27,38,80,.475,17,43,.395,21,37,.568,.581,23,27,.852,8,33,41,22,5,5,18,18
56,56,2025-02-23,@,IND,L,111,129,,38,85,.447,10,40,.250,28,45,.622,.506,25,33,.758,6,26,32,23,9,3,11,18,46,84,.548,12,36,.333,34,48,.708,.619,25,27,.926,8,38,46,31,7,5,14,24
57,57,2025-02-24,@,DET,L,97,106,,37,92,.402,11,41,.268,26,51,.510,.462,12,19,.632,15,33,48,24,12,3,17,24,36,79,.456,9,29,.310,27,50,.540,.513,25,36,.694,8,38,46,22,11,7,16,18
58,58,2025-02-26,@,CHI,W,122,117,,44,85,.518,19,37,.514,25,48,.521,.629,15,17,.882,11,33,44,33,9,10,15,16,46,94,.489,19,42,.452,27,52,.519,.590,6,11,.545,15,26,41,35,9,1,17,12
59,59,2025-02-28,@,LAL,L,102,106,,39,87,.448,9,37,.243,30,50,.600,.500,15,21,.714,15,29,44,25,11,1,18,19,39,80,.488,11,33,.333,28,47,.596,.556,17,22,.773,10,29,39,19,14,5,15,14
60,60,2025-03-02,@,LAL,L,102,108,,38,88,.432,12,39,.308,26,49,.531,.500,14,17,.824,10,30,40,24,9,1,12,22,38,77,.494,18,42,.429,20,35,.571,.610,14,20,.700,11,30,41,21,8,6,17,16
61,61,2025-03-04,@,PHO,L,117,119,,43,83,.518,8,30,.267,35,53,.660,.566,23,27,.852,7,30,37,29,8,3,7,22,41,80,.513,14,34,.412,27,46,.587,.600,23,27,.852,7,30,37,31,5,3,11,20
62,62,2025-03-05,,DET,W,123,115,,44,80,.550,13,24,.542,31,56,.554,.631,22,26,.846,6,27,33,18,8,6,10,16,45,86,.523,11,35,.314,34,51,.667,.587,14,19,.737,5,29,34,27,5,2,13,20
63,63,2025-03-07,,NYK,W,105,95,,37,88,.420,15,38,.395,22,50,.440,.506,16,19,.842,9,38,47,23,7,8,12,17,35,91,.385,9,34,.265,26,57,.456,.434,16,18,.889,14,39,53,25,6,4,15,15
64,64,2025-03-09,,SAC,W,111,110,OT,43,81,.531,10,31,.323,33,50,.660,.593,15,25,.600,3,35,38,23,4,5,10,20,40,87,.460,9,34,.265,31,53,.585,.511,21,25,.840,8,40,48,27,6,1,8,19
65,65,2025-03-11,@,NOP,L,120,127,,46,92,.500,14,42,.333,32,50,.640,.576,14,18,.778,11,23,34,34,10,8,11,16,47,85,.553,17,31,.548,30,54,.556,.653,16,18,.889,12,34,46,34,7,7,19,16
66,66,2025-03-12,@,MIA,W,119,104,,45,76,.592,13,27,.481,32,49,.653,.678,16,24,.667,11,34,45,24,7,0,18,10,40,84,.476,14,37,.378,26,47,.553,.560,10,14,.714,9,20,29,27,14,3,11,17
67,67,2025-03-14,@,ATL,W,121,98,,47,86,.547,12,27,.444,35,59,.593,.616,15,20,.750,7,33,40,27,14,5,14,15,37,88,.420,9,33,.273,28,55,.509,.472,15,17,.882,13,31,44,25,8,6,18,18
68,68,2025-03-16,,CHO,W,123,88,,45,93,.484,13,26,.500,32,67,.478,.554,20,23,.870,17,41,58,30,10,5,11,12,37,94,.394,6,33,.182,31,61,.508,.426,8,9,.889,11,33,44,27,5,5,11,18
69,69,2025-03-18,,CLE,W,132,119,,46,84,.548,16,35,.457,30,49,.612,.643,24,28,.857,14,35,49,28,7,5,13,26,44,90,.489,14,41,.341,30,49,.612,.567,17,26,.654,10,19,29,29,6,0,9,21
70,70,2025-03-21,,MEM,W,128,108,,45,78,.577,17,34,.500,28,44,.636,.686,21,26,.808,2,41,43,29,7,9,15,14,40,95,.421,19,49,.388,21,46,.457,.521,9,13,.692,10,30,40,28,8,3,10,20
71,71,2025-03-23,,OKC,L,101,103,,35,82,.427,8,26,.308,27,56,.482,.476,23,28,.821,11,37,48,20,6,8,14,19,37,92,.402,12,35,.343,25,57,.439,.467,17,20,.850,10,32,42,28,9,8,9,22
72,72,2025-03-26,@,NYK,W,126,113,,45,88,.511,16,30,.533,29,58,.500,.602,20,24,.833,13,32,45,27,4,8,5,21,42,84,.500,13,34,.382,29,50,.580,.577,16,22,.727,7,31,38,35,4,1,10,14
73,73,2025-03-28,@,BRK,W,132,100,,44,80,.550,19,37,.514,25,43,.581,.669,25,28,.893,2,46,48,29,11,4,13,22,33,89,.371,14,47,.298,19,42,.452,.449,20,26,.769,10,33,43,27,10,3,15,21
74,74,2025-03-30,@,CLE,L,122,127,,45,93,.484,16,41,.390,29,52,.558,.570,16,22,.727,10,34,44,25,6,4,14,17,47,93,.505,15,45,.333,32,48,.667,.586,18,23,.783,10,35,45,33,11,3,10,17
75,75,2025-03-31,@,ORL,W,96,87,,36,82,.439,8,31,.258,28,51,.549,.488,16,19,.842,11,36,47,18,12,5,16,19,30,76,.395,7,26,.269,23,50,.460,.441,20,22,.909,6,26,32,18,10,4,15,17
76,76,2025-04-02,,NOP,W,114,98,,40,76,.526,13,32,.406,27,44,.614,.612,21,26,.808,2,28,30,27,9,4,13,9,43,85,.506,4,22,.182,39,63,.619,.529,8,11,.727,7,32,39,29,9,4,17,21
77,77,2025-04-04,,DAL,W,114,91,,44,89,.494,14,30,.467,30,59,.508,.573,12,16,.750,11,37,48,23,11,4,13,23,35,77,.455,4,20,.200,31,57,.544,.481,17,26,.654,6,33,39,19,7,0,18,14
78,78,2025-04-05,,DAL,W,135,104,,54,96,.563,11,28,.393,43,68,.632,.620,16,20,.800,10,35,45,31,11,3,7,22,34,78,.436,7,27,.259,27,51,.529,.481,29,38,.763,10,31,41,18,5,8,16,18
79,79,2025-04-08,,SAS,W,122,117,,48,93,.516,14,30,.467,34,63,.540,.591,12,16,.750,14,36,50,30,6,0,17,14,45,85,.529,17,42,.405,28,43,.651,.629,10,16,.625,8,26,34,29,8,4,17,16
80,80,2025-04-09,,HOU,W,134,117,,48,90,.533,19,37,.514,29,53,.547,.639,19,19,1.000,11,32,43,33,10,3,12,11,45,88,.511,20,40,.500,25,48,.521,.625,7,10,.700,7,29,36,24,7,4,14,14
81,81,2025-04-11,@,SAC,W,101,100,,40,78,.513,7,21,.333,33,57,.579,.558,14,18,.778,7,30,37,19,6,2,12,19,37,85,.435,10,31,.323,27,54,.500,.494,16,17,.941,11,32,43,23,5,1,11,18
82,82,2025-04-13,@,GSW,W,124,119,OT,48,86,.558,14,30,.467,34,56,.607,.640,14,18,.778,9,33,42,28,11,3,16,21,43,79,.544,15,33,.455,28,46,.609,.639,18,23,.783,3,22,25,31,11,6,16,20
